h1,h2,h3,h4,p1,p2,p3,p4,pt,   cost
1.453883768,2.035495331,2.88084428,3.033082769,4.033687233,1.597642928,1.944763394,8.263906448,15.84,10005.5474
1.797756203,1.878473969,1.990262076,2.383704729,5.114611268,2.039908932,2.542355325,10.25312447,19.95,10005.55153
1.653324267,2.197420066,3.260265565,3.422575557,3.606329135,1.422263054,1.728986794,7.362421013,14.12,10005.55282
2.192453571,2.512155878,3.155969047,3.872319536,3.230004735,1.257540188,1.574400076,6.518055,12.58,10005.55326
1.711007951,1.879214493,3.263424187,4.015509449,3.264955911,1.213196036,1.519622643,6.58222541,12.58,10005.55375
1.579708105,2.695793812,3.636548894,3.863994068,3.172217042,1.263141386,1.538127402,6.60651417,12.58,10005.55601
1.527420273,2.475709224,4.029505227,4.456589005,2.843287665,1.09559679,1.343766217,5.937349328,11.22,10005.55646
1.936192061,2.240987226,3.295984107,3.924988011,3.238996531,1.244682552,1.548082073,6.548238844,12.58,10005.55713
3.063429081,3.550360345,3.5924869,3.696177948,3.204333811,1.32204049,1.600409825,6.45321584,12.57999997,10005.55746
2.489931723,3.181949861,4.729947377,4.8193231,2.556769653,1.015155647,1.227265479,5.200808734,9.999999513,10005.55927
1.103814634,1.510876135,4.598134202,4.864181864,2.909446509,1.015049377,1.232529506,6.062974607,11.22,10005.56983
1.388914555,2.746616792,3.484773602,4.582906871,2.807045467,1.077999249,1.364961937,5.969993347,11.22,10005.57055
2.350711083,4.202308654,4.368643364,4.836425655,2.51263142,1.022881474,1.25178551,5.212701597,10,10005.57218
1.710038812,2.079660198,2.728036267,3.56446561,3.62422838,1.388408277,1.754972318,7.352391024,14.12,10005.57263
1.595089831,3.595684217,4.939975718,4.95694294,2.482467216,0.953689659,1.250384557,5.313465974,10.00000741,10005.57561
1.826983255,2.147993471,3.699474682,3.968622212,3.240937784,1.252539186,1.522847835,6.563675196,12.58,10005.57794
1.291286574,1.455254044,2.415964283,3.858156507,3.679977264,1.289449308,1.703362712,7.447210717,14.12,10005.57891
2.164876037,2.357503646,3.197035251,3.977007447,3.241608696,1.252320701,1.565110496,6.520960106,12.58,10005.58026
2.116283318,4.630222151,4.810852686,4.831059949,2.493754434,1.027087256,1.242838459,5.236263358,9.999943507,10005.58266
1.017491693,2.018925777,2.141797925,3.329476947,3.961954203,1.499871919,1.966769374,8.411404503,15.84,10005.58347
1.203932194,2.880532499,2.915854535,4.802889981,2.770926127,1.040407728,1.383360364,6.025305781,11.22,10005.58423
1.025939875,1.546411591,3.716435674,4.341655959,3.224650188,1.154458399,1.423533418,6.777357995,12.58,10005.58791
1.891969149,1.926610226,3.657447748,4.702086185,2.932385712,1.06996233,1.343377036,5.874274922,11.22,10005.59241
1.127642916,1.341435512,1.550642567,3.14135971,4.596033637,1.602834821,2.247728765,9.333402776,17.78,10005.59337
1.081498596,1.982115051,2.978768475,3.213836114,3.981095067,1.570437136,1.906146346,8.382321451,15.84,10005.59625
1.29913106,2.543466201,2.587374745,4.973870778,2.809145809,1.014744706,1.401236845,5.994872639,11.22,10005.59627
2.420664659,3.795349289,4.21805851,4.332297134,2.833472871,1.166447793,1.403524712,5.816555059,11.22000043,10005.59775
1.841400676,2.888887377,3.665516285,4.564057815,2.842310799,1.111671953,1.384484818,5.88153243,11.22,10005.60258
2.027069916,2.163544864,2.559991295,2.74665028,4.552771513,1.849970353,2.240596685,9.136661448,17.78,10005.60436
1.326348264,2.019985894,3.837822245,4.151508263,3.204039033,1.224210814,1.484775256,6.666974897,12.58,10005.60462
1.566079229,3.099994483,3.49253781,4.008640882,3.146656285,1.268875159,1.555199906,6.609268649,12.58,10005.6056
1.236157525,1.279919009,2.303235645,2.980760161,4.633410121,1.708969435,2.14314125,9.294479194,17.78,10005.6074
1.51805007,3.900572745,4.054739016,4.501656378,2.768501509,1.132751783,1.379376816,5.939369908,11.22000002,10005.60863
2.091783866,2.603950199,4.087267214,4.548650543,2.877500745,1.124403285,1.369065538,5.849030431,11.22,10005.61224
1.787727293,3.257702725,3.588993116,4.583585477,2.818640032,1.116522786,1.395152466,5.889684716,11.22,10005.61298
1.775662005,2.83873045,2.9036387,4.804444713,2.840342514,1.07183845,1.416233915,5.891585121,11.22,10005.62049
1.410313921,2.185453963,2.975993658,3.212618878,4.011519942,1.608963361,1.944985699,8.274530997,15.84,10005.62503
1.119459664,1.844124499,2.210333693,2.956569284,4.492809343,1.749063115,2.20148349,9.336644052,17.78,10005.62556
1.469053998,1.833772944,1.916428984,3.453845811,4.062484349,1.497678363,2.019482202,8.260355086,15.84,10005.62591
1.422884554,1.571338556,4.858579241,4.915160275,2.947505834,1.05142372,1.25967106,5.96139892,11.21999953,10005.62618
3.091276132,3.526089364,3.796733292,4.46624001,2.865927405,1.15947139,1.422855706,5.771745499,11.22,10005.62725
1.935213923,3.256215337,4.237047622,4.534985911,2.829367815,1.143124687,1.379138129,5.868369369,11.22,10005.62855
1.482145329,3.460749499,3.503481581,4.699454407,2.780802957,1.103208925,1.388639283,5.947348835,11.22,10005.62865
1.747982642,1.930166526,2.658798264,3.770296666,3.646022991,1.375911605,1.752021374,7.34604403,14.12,10005.62938
1.167376555,1.836032533,2.838377482,3.857256679,3.588170923,1.345602154,1.697916111,7.488310812,14.12,10005.63002
4.460064799,4.768741853,4.774366576,4.875820294,2.55319373,1.062352469,1.272347373,5.112106497,10.00000007,10005.63037
2.405073449,2.559812423,3.081937557,3.116872491,4.051440391,1.666889456,1.993776559,8.127894296,15.8400007,10005.63211
1.09985757,2.643426582,3.397797338,3.69237245,3.491846286,1.409620538,1.703928859,7.514604317,14.12,10005.63339
1.691686818,3.021125638,3.436810855,4.100874,3.162719736,1.270374929,1.561342353,6.585562982,12.58,10005.63451
1.142976858,1.556322975,2.371107564,3.003755074,4.547542987,1.7416295,2.163373336,9.327454176,17.78,10005.63956
2.547598582,2.926531707,3.561763523,4.03563883,3.217719078,1.297628933,1.57838873,6.486263259,12.58,10005.6408
2.371553081,2.428265463,2.915512771,4.893265785,2.905492142,1.075341358,1.418334196,5.820832304,11.22,10005.64661
1.023209126,2.622608161,3.183025447,3.790438041,3.476320577,1.390427126,1.704593638,7.54865866,14.12,10005.64854
1.008588091,2.338119873,2.492790278,4.62655444,3.110975775,1.141062408,1.542219299,6.785742518,12.58,10005.65058
2.149965668,2.426364716,2.904035947,3.218439722,4.049788685,1.646650551,1.990998911,8.152561853,15.84,10005.65527
1.178831689,1.369543631,2.706875099,4.838765905,3.298010739,1.09920541,1.46863509,6.714148761,12.58,10005.65965
2.14233011,2.486985235,3.449678356,4.845595003,2.889351262,1.098687952,1.38857005,5.843390736,11.22,10005.66079
1.659729037,2.121233424,4.036456504,4.245037791,3.230085289,1.255459058,1.503201653,6.591253993,12.57999999,10005.66209
2.224329619,3.221507625,3.234529818,4.157834506,3.18781342,1.284117903,1.593281849,6.514786828,12.58,10005.66429
1.061859996,2.306434941,3.673539289,3.808557248,3.511348863,1.402780746,1.674998519,7.530871868,14.12,10005.66507
1.400862624,3.43504877,3.989923086,4.797954872,2.772096873,1.115174397,1.365805795,5.966922935,11.22,10005.66688
2.499505253,2.803700994,3.43623602,3.614559726,3.60831599,1.480314064,1.771330353,7.260039589,14.12,10005.66691
1.385903419,3.005694157,3.525620867,4.927354206,2.790963174,1.08731167,1.370949656,5.970775501,11.22,10005.66848
2.367324986,3.395561139,3.729676747,4.083714505,3.186646859,1.312012227,1.580132058,6.501208855,12.58,10005.66855
1.079628547,1.132107705,1.585907115,4.036778512,4.170092967,1.328115416,1.958669369,8.383122248,15.84,10005.66932
2.519440358,3.357312586,3.981590956,4.05375597,3.194727955,1.322805178,1.574009913,6.488456862,12.57999991,10005.66959
1.711656013,2.482838124,3.973239278,4.871803778,2.860325056,1.102938183,1.354621993,5.902114769,11.22,10005.67204
2.732686144,3.052801976,3.353662794,4.153096803,3.217298885,1.295774762,1.593956201,6.472970152,12.58,10005.67389
2.707429317,2.711535353,2.986327852,3.690391565,3.622058861,1.459202348,1.794061764,7.244677028,14.12,10005.67469
3.104634099,3.598870576,4.531344662,4.560034937,2.863433558,1.171108482,1.414409587,5.771051084,11.22000271,10005.67624
1.771448521,2.214480096,4.246814307,4.910870173,2.889659188,1.101307653,1.336778273,5.892254886,11.22,10005.67996
2.478795444,2.831277659,3.128436354,4.900278809,2.880743278,1.103948671,1.423597175,5.811710876,11.22,10005.68025
2.148152655,2.95408481,4.568472556,4.708212269,2.857878107,1.150235963,1.369127797,5.842758133,11.22,10005.68157
2.415607604,3.869762974,4.000717684,4.665288372,2.83071334,1.161172108,1.411127289,5.81698726,11.22,10005.68194
2.002871992,2.238884261,4.215972195,4.884406369,2.903504766,1.109830252,1.347023467,5.859641516,11.22,10005.68277
1.262324289,1.704476648,1.708037837,3.228047593,4.540297809,1.684070168,2.269537292,9.286094731,17.78,10005.68622
1.247336185,3.069481437,4.860674936,4.869175841,2.767528749,1.095888503,1.345681284,6.01089651,11.21999505,10005.68786
1.16708852,2.919867047,4.386998736,4.979656095,2.762032415,1.095802398,1.323748669,6.038416518,11.22,10005.6908
1.002125255,4.421522504,4.742689479,4.907481118,2.668625848,1.115788352,1.326646138,6.108939626,11.21999996,10005.69505
1.076078026,1.632570619,4.255829774,4.621349929,3.218940308,1.185718776,1.420690595,6.754650321,12.58,10005.69591
1.664282931,2.266778743,4.200385549,4.995074552,2.875362485,1.098067222,1.336140606,5.910429687,11.22,10005.69709
1.491536856,1.656147953,2.767048842,4.741766864,3.279293042,1.157043196,1.518439058,6.625224703,12.58,10005.69742
2.182077526,2.374997629,2.540146942,3.907273904,3.625956811,1.405612873,1.799290886,7.28913943,14.12,10005.69869
1.304306741,1.932182611,2.220705423,4.903790325,3.212102008,1.122122611,1.572429972,6.673345408,12.58,10005.70103
2.159143405,2.296539454,3.4283962,3.790264578,3.631932223,1.452406443,1.744088017,7.291573317,14.12,10005.70155
1.52172003,3.67331384,4.735890304,4.802389033,2.776829628,1.145603006,1.358992225,5.938576013,11.22000087,10005.70199
1.255561958,2.291463339,2.808272156,4.650476066,3.164087149,1.185796975,1.541887818,6.688228058,12.58,10005.70366
1.475189544,3.013486021,4.449431146,4.913142103,2.801451048,1.122430812,1.347178644,5.948939496,11.22,10005.70369
1.431226359,1.491188755,2.940761538,3.076296537,4.605627587,1.797486408,2.137535256,9.239350749,17.78,10005.707
1.234394066,1.361634644,2.902399233,4.959266061,3.309677181,1.115361623,1.459904162,6.695057035,12.58,10005.70739
2.366045595,2.488334642,3.712215857,3.751191377,3.625283365,1.476955582,1.746444612,7.271329786,14.12001334,10005.70941
1.881627233,2.074359661,2.848581989,3.956728325,3.638174516,1.40252309,1.753574948,7.325727447,14.12,10005.71136
3.743200353,3.967431519,4.590716964,4.638179762,2.864268042,1.197102197,1.41505428,5.743575607,11.22000013,10005.71209
1.535947053,2.853215201,4.312320112,4.974862909,2.817474873,1.117549671,1.349443402,5.935532055,11.22,10005.71362
3.029773125,3.148470929,3.815074195,4.831723431,2.881292818,1.150780112,1.412898212,5.775028858,11.22,10005.71375
1.673117965,3.149076171,3.920224586,4.972085281,2.814355103,1.120857114,1.37594454,5.908843244,11.22,10005.71655
1.469167903,4.041092352,4.080772505,4.925040649,2.758564637,1.133027508,1.378079155,5.950328698,11.22,10005.71813
1.453883768,2.035495331,2.88084428,3.033082769,4.518687242,1.84014275,2.187263561,9.233906446,17.78,10005.71837
1.250042494,1.73768322,2.986309114,3.560459138,4.047746241,1.56870292,1.903564437,8.319986402,15.84,10005.71925
1.797756203,1.878473969,1.990262076,2.383704729,5.722111268,2.343658932,2.846105325,11.46812447,22.38,10005.71953
1.06817751,2.151206027,2.396999508,3.63694001,3.958384264,1.538170252,1.95535849,8.388086994,15.84,10005.7212
3.063429081,3.550360345,3.5924869,3.696177948,3.589224546,1.514600393,1.792959332,7.223215857,14.12000013,10005.72208
1.653324267,2.197420066,3.260265565,3.422575557,4.036329067,1.637263113,1.943986806,8.222421015,15.84,10005.72327
2.192453571,2.512155878,3.155969047,3.872319536,3.615004735,1.450040188,1.766900076,7.288055,14.12,10005.72575
1.579708105,2.695793812,3.636548894,3.863994068,3.557217066,1.45564123,1.730627531,7.37651417,14.12,10005.72783
2.489931723,3.181949861,4.729947377,4.8193231,2.861732138,1.16792686,1.379532533,5.810808978,11.22000051,10005.72881
1.527420273,2.475709224,4.029505227,4.456589005,3.183287665,1.26559679,1.513766217,6.617349328,12.58,10005.73124
1.936192061,2.240987226,3.295984107,3.924988011,3.623996531,1.437182552,1.740582073,7.318238844,14.12,10005.73138
1.711007951,1.879214493,3.263424187,4.015509449,3.649955911,1.405696036,1.712122643,7.35222541,14.12,10005.73218
1.211629399,2.188476143,2.205066589,4.275841818,3.552135758,1.32084788,1.774348924,7.472667438,14.12,10005.73286
2.350711083,4.202308654,4.368643364,4.836425655,2.817631441,1.175381473,1.40428549,5.822701596,11.22,10005.74085
1.710038812,2.079660198,2.728036267,3.56446561,4.05422838,1.603408277,1.969972318,8.212391024,15.84,10005.74745
1.595089831,3.595684217,4.939975718,4.95694294,2.787392948,1.144954485,1.36398201,5.923462271,11.21979171,10005.74784
1.388914555,2.746616792,3.484773602,4.582906871,3.147045467,1.247999249,1.534961937,6.649993347,12.58,10005.74835
2.116283318,4.630222151,4.810852686,4.831059949,2.794951157,1.169472539,1.409339476,5.846291604,11.22005478,10005.75002
1.826983255,2.147993471,3.699474682,3.968622212,3.625937784,1.445039182,1.715347838,7.333675196,14.12,10005.75164
2.164876037,2.357503646,3.197035251,3.977007447,3.626608696,1.444820701,1.757610496,7.290960106,14.12,10005.75405
1.103814634,1.510876135,4.598134202,4.864181864,3.24944651,1.185049602,1.402529282,6.742974608,12.58,10005.75794
2.420664659,3.795349289,4.21805851,4.332297134,3.17346362,1.336450969,1.573530484,6.496554841,12.57999991,10005.76339
1.017491693,2.018925777,2.141797925,3.329476947,4.446954203,1.742371919,2.209269374,9.381404503,17.78,10005.76579
1.291286574,1.455254044,2.415964283,3.858156507,4.109977264,1.504449308,1.918362712,8.307210717,15.84,10005.76647
1.203932194,2.880532499,2.915854535,4.802889981,3.110926127,1.210407728,1.553360364,6.705305781,12.58,10005.76839
2.027069916,2.163544864,2.559991295,2.74665028,5.095271612,2.121220134,2.51184679,10.22166145,19.94999998,10005.77109
1.081498596,1.982115051,2.978768475,3.213836114,4.466095077,1.812937122,2.14864635,9.352321451,17.78,10005.77114
1.891969149,1.926610226,3.657447748,4.702086185,3.272385712,1.23996233,1.513377036,6.554274922,12.58,10005.77197
1.025939875,1.546411591,3.716435674,4.341655959,3.609650188,1.346958399,1.616033418,7.547357995,14.12,10005.77569
1.841400676,2.888887377,3.665516285,4.564057815,3.182310799,1.281671953,1.554484818,6.56153243,12.58,10005.77602
1.566079229,3.099994483,3.49253781,4.008640882,3.53165629,1.461375157,1.747699904,7.379268649,14.12,10005.77781
1.51805007,3.900572745,4.054739016,4.501656378,3.108501376,1.302751656,1.549377063,6.619369901,12.58,10005.77916
1.326348264,2.019985894,3.837822245,4.151508263,3.589039033,1.416710813,1.677275257,7.436974897,14.12,10005.78272
1.127642916,1.341435512,1.550642567,3.14135971,5.138533638,1.874084821,2.518978765,10.41840278,19.95,10005.78391
2.091783866,2.603950199,4.087267214,4.548650543,3.217500745,1.294403285,1.539065538,6.529030431,12.58,10005.78404
1.29913106,2.543466201,2.587374745,4.973870778,3.149145809,1.184744706,1.571236845,6.674872639,12.58,10005.78508
1.787727293,3.257702725,3.588993116,4.583585477,3.158640032,1.286522786,1.565152466,6.569684716,12.58,10005.78595
1.236157525,1.279919009,2.303235645,2.980760161,5.175910121,1.980219435,2.41439125,10.37947919,19.95,10005.78713
4.460064799,4.768741853,4.774366576,4.875820294,2.855359481,1.216539278,1.425995123,5.722106462,11.22000034,10005.79399
3.091276132,3.526089364,3.796733292,4.46624001,3.205927474,1.329471343,1.592855683,6.451745499,12.58,10005.79447
1.410313921,2.185453963,2.975993658,3.212618878,4.496519927,1.851463363,2.187485705,9.244530997,17.77999999,10005.79661
1.935213923,3.256215337,4.237047622,4.534985911,3.169367822,1.313124699,1.54913811,6.548369369,12.58,10005.79805
2.405073449,2.559812423,3.081937557,3.116872491,4.536429198,1.91049606,2.235179563,9.097893945,17.77999877,10005.79809
1.775662005,2.83873045,2.9036387,4.804444713,3.180342514,1.24183845,1.586233915,6.571585121,12.58,10005.8004
1.119459664,1.844124499,2.210333693,2.956569284,5.035309346,2.020313113,2.472733489,10.42164405,19.95,10005.80182
1.482145329,3.460749499,3.503481581,4.699454407,3.120802957,1.273208925,1.558639283,6.627348835,12.58,10005.80393
1.747982642,1.930166526,2.658798264,3.770296666,4.076022991,1.590911605,1.967021374,8.20604403,15.84,10005.80699
1.09985757,2.643426582,3.397797338,3.69237245,3.921846291,1.624620531,1.91892886,8.374604318,15.84,10005.80709
1.691686818,3.021125638,3.436810855,4.100874,3.547719736,1.462874929,1.753842353,7.355562982,14.12,10005.80716
1.422884554,1.571338556,4.858579241,4.915160275,3.287502614,1.218819562,1.432279209,6.641399153,12.58000054,10005.8093
1.469053998,1.833772944,1.916428984,3.453845811,4.547484349,1.740178363,2.261982202,9.230355086,17.78,10005.80948
2.547598582,2.926531707,3.561763523,4.03563883,3.602719076,1.490128933,1.770888732,7.256263259,14.12,10005.81016
1.167376555,1.836032533,2.838377482,3.857256679,4.018170923,1.560602154,1.912916111,8.348310812,15.84,10005.8114
1.142976858,1.556322975,2.371107564,3.003755074,5.090042987,2.0128795,2.434623336,10.41245418,19.95,10005.81684
2.149965668,2.426364716,2.904035947,3.218439722,4.534788673,1.889150556,2.233498917,9.122561853,17.78,10005.82377
1.023209126,2.622608161,3.183025447,3.790438041,3.906320576,1.605427126,1.919593638,8.40865866,15.84,10005.82482
2.371553081,2.428265463,2.915512771,4.893265785,3.245492143,1.245341358,1.588334196,6.500832304,12.58,10005.82656
2.499505253,2.803700994,3.43623602,3.614559726,4.038316002,1.69531261,1.986331801,8.120039591,15.84,10005.83346
2.224329619,3.221507625,3.234529818,4.157834506,3.572813429,1.476617897,1.785781845,7.284786828,14.12,10005.83583
2.519440358,3.357312586,3.981590956,4.05375597,3.579704923,1.515311559,1.766526459,7.258456908,14.11999985,10005.8365
2.367324986,3.395561139,3.729676747,4.083714505,3.571646643,1.504512354,1.772632147,7.271208856,14.12,10005.83673
1.659729037,2.121233424,4.036456504,4.245037791,3.615084942,1.447959298,1.69570177,7.361253997,14.12000001,10005.83727
2.14233011,2.486985235,3.449678356,4.845595003,3.229351262,1.268687952,1.55857005,6.523390736,12.58,10005.83745
1.061859996,2.306434941,3.673539289,3.808557248,3.941348856,1.617779318,1.889999957,8.39087187,15.84,10005.84024
1.400862624,3.43504877,3.989923086,4.797954872,3.112096875,1.285174394,1.535805796,6.646922935,12.58,10005.84121
3.104634099,3.598870576,4.531344662,4.560034937,3.203524428,1.343347541,1.582078216,6.451049728,12.57999991,10005.84139
1.008588091,2.338119873,2.492790278,4.62655444,3.495975775,1.333562408,1.734719299,7.555742518,14.12,10005.84193
2.707429317,2.711535353,2.986327852,3.690391565,4.052058861,1.674202347,2.009061763,8.104677028,15.84,10005.84367
2.732686144,3.052801976,3.353662794,4.153096803,3.602298885,1.488274761,1.786456201,7.242970152,14.12,10005.84417
1.385903419,3.005694157,3.525620867,4.927354206,3.130963174,1.25731167,1.540949656,6.650775501,12.58,10005.84704
1.711656013,2.482838124,3.973239278,4.871803778,3.200325056,1.272938183,1.524621993,6.582114769,12.58,10005.8483
2.415607604,3.869762974,4.000717684,4.665288372,3.170713266,1.331172139,1.581127322,6.496987261,12.57999999,10005.85006
2.148152655,2.95408481,4.568472556,4.708212269,3.197878121,1.320234813,1.539128933,6.522758133,12.58,10005.85119
2.478795444,2.831277659,3.128436354,4.900278809,3.220743278,1.273948671,1.593597175,6.491710876,12.58,10005.85653
1.771448521,2.214480096,4.246814307,4.910870173,3.229659188,1.271307653,1.506778273,6.572254886,12.58,10005.85663
1.178831689,1.369543631,2.706875099,4.838765905,3.683010739,1.29170541,1.66113509,7.484148761,14.12,10005.85803
2.002871992,2.238884261,4.215972195,4.884406369,3.243504766,1.279830251,1.517023467,6.539641516,12.58,10005.85822
1.247336185,3.069481437,4.860674936,4.869175841,3.107488849,1.223372538,1.558302274,6.690898987,12.58006265,10005.86222
1.16708852,2.919867047,4.386998736,4.979656095,3.102032415,1.265802397,1.493748669,6.718416518,12.58,10005.86854
1.002125255,4.421522504,4.742689479,4.907481118,3.008816918,1.285681305,1.496561738,6.788939644,12.57999961,10005.86988
1.262324289,1.704476648,1.708037837,3.228047593,5.082797809,1.955320168,2.540787292,10.37109473,19.95,10005.87024
1.52172003,3.67331384,4.735890304,4.802389033,3.116830445,1.316714605,1.527879313,6.618575577,12.57999994,10005.87251
2.182077526,2.374997629,2.540146942,3.907273904,4.055956811,1.620612873,2.014290886,8.14913943,15.84,10005.87424
1.664282931,2.266778743,4.200385549,4.995074552,3.215362485,1.268067222,1.506140606,6.590429687,12.58,10005.87462
1.079628547,1.132107705,1.585907115,4.036778512,4.655092967,1.570615416,2.201169369,9.353122248,17.78,10005.87582
3.743200353,3.967431519,4.590716964,4.638179762,3.204366019,1.366542694,1.585514432,6.423575544,12.57999869,10005.87602
2.366045595,2.488334642,3.712215857,3.751191377,4.055281246,1.689229629,1.964165958,8.131323114,15.83999995,10005.87716
1.475189544,3.013486021,4.449431146,4.913142103,3.141451055,1.292430807,1.517178643,6.628939496,12.58,10005.87772
1.431226359,1.491188755,2.940761538,3.076296537,5.148127586,2.068735233,2.408786432,10.32435075,19.95,10005.8805
1.076078026,1.632570619,4.255829774,4.621349929,3.603940305,1.378218784,1.61319059,7.524650321,14.12,10005.88151
3.029773125,3.148470929,3.815074195,4.831723431,3.221292818,1.320780112,1.582898212,6.455028858,12.58,10005.88394
3.063429081,3.550360345,3.5924869,3.696177948,4.020443945,1.728801423,2.007537445,8.083215793,15.83999861,10005.88614
1.491536856,1.656147953,2.767048842,4.741766864,3.664293042,1.349543196,1.710939058,7.395224703,14.12,10005.88737
1.797756203,1.878473969,1.990262076,2.383704729,6.404611292,2.684908841,3.187355388,12.83312447,25.11,10005.88753
1.881627233,2.074359661,2.848581989,3.956728325,4.068174516,1.61752309,1.968574948,8.185727447,15.84,10005.88754
1.453883768,2.035495331,2.88084428,3.033082769,5.061187326,2.111392483,2.45851374,10.31890645,19.95,10005.88831
1.535947053,2.853215201,4.312320112,4.974862909,3.157474873,1.287549671,1.519443402,6.615532055,12.58,10005.88857
1.255561958,2.291463339,2.808272156,4.650476066,3.549087149,1.378296975,1.734387818,7.458228058,14.12,10005.88942
1.469167903,4.041092352,4.080772505,4.925040649,3.098564583,1.303027539,1.54807918,6.630328699,12.58,10005.89093
1.673117965,3.149076171,3.920224586,4.972085281,3.154355103,1.290857114,1.54594454,6.588843244,12.58,10005.89108
1.653324267,2.197420066,3.260265565,3.422575557,4.521329431,1.879759702,2.186489854,9.192421015,17.78,10005.89407
1.304306741,1.932182611,2.220705423,4.903790325,3.597102008,1.314622611,1.764929972,7.443345408,14.12,10005.89659
2.192453571,2.512155878,3.155969047,3.872319536,4.045004735,1.665040188,1.981900077,8.148055,15.84,10005.89677
2.489931723,3.181949861,4.729947377,4.8193231,3.201732277,1.337977218,1.549481774,6.490808724,12.57999999,10005.89692
1.250042494,1.73768322,2.986309114,3.560459138,4.532746241,1.81120292,2.146064437,9.289986402,17.78,10005.89699
1.579708105,2.695793812,3.636548894,3.863994068,3.987217094,1.67064134,1.945627397,8.236514172,15.84,10005.89828
1.936192061,2.240987226,3.295984107,3.924988011,4.053996531,1.652182552,1.955582073,8.178238844,15.84,10005.90396
1.234394066,1.361634644,2.902399233,4.959266061,3.694677181,1.307861623,1.652404162,7.465057035,14.12,10005.9042
1.527420273,2.475709224,4.029505227,4.456589005,3.568287665,1.458096781,1.706266226,7.387349328,14.12,10005.90653
2.350711083,4.202308654,4.368643364,4.836425655,3.157634485,1.345379946,1.57428397,6.502701596,12.58,10005.90821
1.711007951,1.879214493,3.263424187,4.015509449,4.079955911,1.620696036,1.927122643,8.21222541,15.84,10005.90841
2.116283318,4.630222151,4.810852686,4.831059949,3.136406854,1.340497488,1.576832962,6.526264216,12.58000152,10005.91619
1.595089831,3.595684217,4.939975718,4.95694294,3.127797526,1.305646775,1.543188558,6.603566414,12.58019927,10005.91839
1.211629399,2.188476143,2.205066589,4.275841818,3.982135758,1.53584788,1.989348924,8.332667438,15.84,10005.91973
1.710038812,2.079660198,2.728036267,3.56446561,4.53922838,1.845908277,2.212472318,9.182391024,17.78,10005.92214
1.826983255,2.147993471,3.699474682,3.968622212,4.055937789,1.660039147,1.930347867,8.193675196,15.84,10005.92373
2.164876037,2.357503646,3.197035251,3.977007447,4.056608696,1.659820701,1.972610496,8.150960106,15.84,10005.92621
1.388914555,2.746616792,3.484773602,4.582906871,3.532045467,1.440499249,1.727461937,7.419993347,14.12,10005.92632
2.420664659,3.795349289,4.21805851,4.332297134,3.558492532,1.528892134,1.76606047,7.266554884,14.12000002,10005.93053
2.027069916,2.163544864,2.559991295,2.74665028,5.702771491,2.424970192,2.815596874,11.43666146,22.38000001,10005.93745
1.081498596,1.982115051,2.978768475,3.213836114,5.008595074,2.084187117,2.419896358,10.43732145,19.95,10005.94453
1.103814634,1.510876135,4.598134202,4.864181864,3.634446509,1.377549449,1.595029434,7.512974607,14.12,10005.94498
1.017491693,2.018925777,2.141797925,3.329476947,4.989454203,2.013621919,2.480519374,10.4664045,19.95,10005.94567
1.566079229,3.099994483,3.49253781,4.008640882,3.961656291,1.676375157,1.962699903,8.23926865,15.84,10005.9486
1.841400676,2.888887377,3.665516285,4.564057815,3.567310799,1.474171953,1.746984818,7.33153243,14.12,10005.95013
1.51805007,3.900572745,4.054739016,4.501656378,3.493502417,1.49525103,1.741876598,7.389369902,14.11999995,10005.95068
1.891969149,1.926610226,3.657447748,4.702086185,3.657385712,1.43246233,1.705877036,7.324274922,14.12,10005.95151
1.203932194,2.880532499,2.915854535,4.802889981,3.495926127,1.402907728,1.745860364,7.475305781,14.12,10005.95196
1.291286574,1.455254044,2.415964283,3.858156507,4.594977264,1.746949308,2.160862712,9.277210717,17.78,10005.95233
4.460064799,4.768741853,4.774366576,4.875820294,3.19626003,1.386071177,1.59556301,6.40210629,12.58000051,10005.95686
1.326348264,2.019985894,3.837822245,4.151508263,4.019039042,1.631710778,1.892275282,8.296974897,15.84,10005.95867
1.787727293,3.257702725,3.588993116,4.583585477,3.543640032,1.479022786,1.757652466,7.339684716,14.12,10005.95963
1.025939875,1.546411591,3.716435674,4.341655959,4.039650188,1.561958399,1.831033419,8.407357995,15.84,10005.96005
3.091276132,3.526089364,3.796733292,4.46624001,3.590927464,1.521971355,1.785355678,7.221745499,14.12,10005.96301
2.405073449,2.559812423,3.081937557,3.116872491,5.079140985,2.181380229,2.506584093,10.18289456,19.94999987,10005.96359
1.236157525,1.279919009,2.303235645,2.980760161,5.783410121,2.283969435,2.71814125,11.59447919,22.38,10005.96495
1.410313921,2.185453963,2.975993658,3.212618878,5.039019977,2.122713352,2.458735679,10.329531,19.95000001,10005.96707
1.935213923,3.256215337,4.237047622,4.534985911,3.554367948,1.505624627,1.741638056,7.318369369,14.12,10005.96864
1.127642916,1.341435512,1.550642567,3.14135971,5.746033637,2.177834821,2.822728765,11.63340278,22.38,10005.9711
1.29913106,2.543466201,2.587374745,4.973870778,3.534145809,1.377244706,1.763736845,7.444872639,14.12,10005.97274
1.119459664,1.844124499,2.210333693,2.956569284,5.642809343,2.324063115,2.77648349,11.63664405,22.38,10005.97659
1.691686818,3.021125638,3.436810855,4.100874,3.977719737,1.677874927,1.968842355,8.215562982,15.84,10005.97833
